Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2009,1,1,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132
2009,1,2,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132
2009,1,3,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863,0.787810131875863
2009,1,4,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132
2009,1,5,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132
2009,1,6,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132
2009,1,7,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829,0.652744338503829
2009,1,8,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132
2009,1,9,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132
2009,1,10,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132,0.6132
2009,1,11,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657,0.734232961452657
